#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 05 20 30 242  1.8  2.3 99.00 99.00 99.00 999 1008.3 999.0  21.8 999.0 99.0 99.00
2017 01 05 21 00 199  2.4  2.9 99.00 99.00 99.00 999 1008.0 999.0  21.9 999.0 99.0 99.00
2017 01 05 21 30 177  2.6  3.1 99.00 99.00 99.00 999 1007.8 999.0  21.9 999.0 99.0 99.00
2017 01 05 22 00 172  2.3  3.2 99.00 99.00 99.00 999 1008.0 999.0  22.0 999.0 99.0 99.00
2017 01 05 22 30 259  0.5  0.8 99.00 99.00 99.00 999 1008.5 999.0  22.0 999.0 99.0 99.00
2017 01 05 23 00 165  0.2  0.5 99.00 99.00 99.00 999 1008.4 999.0  21.9 999.0 99.0 99.00
2017 01 05 23 30 110  0.5  0.8 99.00 99.00 99.00 999 1008.5 999.0  21.8 999.0 99.0 99.00
2017 01 06 00 30  56  1.9  2.2 99.00 99.00 99.00 999 1008.8 999.0  21.8 999.0 99.0 99.00
2017 01 06 01 00  65  2.6  3.1 99.00 99.00 99.00 999 1009.0 999.0  21.8 999.0 99.0 99.00
2017 01 06 01 30  71  3.0  3.6 99.00 99.00 99.00 999 1009.2 999.0  21.8 999.0 99.0 99.00
2017 01 06 02 00  68  3.3  3.8 99.00 99.00 99.00 999 1009.5 999.0  21.6 999.0 99.0 99.00
2017 01 06 02 30  76  3.1  3.5 99.00 99.00 99.00 999 1009.8 999.0  21.6 999.0 99.0 99.00
2017 01 06 03 00  78  3.0  3.5 99.00 99.00 99.00 999 1010.1 999.0  22.3 999.0 99.0 99.00
2017 01 06 03 30  73  0.6  3.8 99.00 99.00 99.00 999 1010.0 999.0  22.5 999.0 99.0 99.00
2017 01 06 04 00  86  2.9  3.3 99.00 99.00 99.00 999 1010.0 999.0  22.7 999.0 99.0 99.00
2017 01 06 04 30 100  2.8  3.3 99.00 99.00 99.00 999 1009.9 999.0  22.8 999.0 99.0 99.00
2017 01 06 05 00 104  2.9  3.4 99.00 99.00 99.00 999 1009.7 999.0  23.0 999.0 99.0 99.00
2017 01 06 05 30  82  1.7  2.1 99.00 99.00 99.00 999 1009.7 999.0  23.0 999.0 99.0 99.00
2017 01 06 06 00 127  1.0  2.0 99.00 99.00 99.00 999 1009.7 999.0  23.2 999.0 99.0 99.00
2017 01 06 06 30 150  2.5  3.6 99.00 99.00 99.00 999 1009.5 999.0  23.3 999.0 99.0 99.00
2017 01 06 07 00 149  0.6  1.0 99.00 99.00 99.00 999 1009.9 999.0  23.5 999.0 99.0 99.00
2017 01 06 07 30 170  1.0  1.3 99.00 99.00 99.00 999 1009.8 999.0  23.6 999.0 99.0 99.00
2017 01 06 08 00 166  2.4  3.1 99.00 99.00 99.00 999 1009.4 999.0  23.6 999.0 99.0 99.00
2017 01 06 08 30 175  2.2  2.8 99.00 99.00 99.00 999 1009.3 999.0  23.5 999.0 99.0 99.00
2017 01 06 09 00 183  1.8  2.3 99.00 99.00 99.00 999 1009.3 999.0  23.8 999.0 99.0 99.00
2017 01 06 09 30 178  2.0  2.5 99.00 99.00 99.00 999 1009.5 999.0  24.2 999.0 99.0 99.00
2017 01 06 10 00 168  1.3  1.8 99.00 99.00 99.00 999 1009.5 999.0  24.3 999.0 99.0 99.00
2017 01 06 10 30 315  2.0  2.8 99.00 99.00 99.00 999 1009.4 999.0  24.4 999.0 99.0 99.00
2017 01 06 11 00 338  4.9  6.4 99.00 99.00 99.00 999 1009.6 999.0  24.4 999.0 99.0 99.00
2017 01 06 11 30  10  7.2 10.0 99.00 99.00 99.00 999 1009.6 999.0  24.4 999.0 99.0 99.00
2017 01 06 12 00  53  6.5  9.2 99.00 99.00 99.00 999 1010.0 999.0  24.4 999.0 99.0 99.00
2017 01 06 12 30  59  4.0  9.6 99.00 99.00 99.00 999 1010.5 999.0  24.4 999.0 99.0 99.00
2017 01 06 13 00  48  5.6  9.1 99.00 99.00 99.00 999 1010.7 999.0  24.4 999.0 99.0 99.00
2017 01 06 13 30  43  4.7  8.4 99.00 99.00 99.00 999 1011.5 999.0  24.4 999.0 99.0 99.00
2017 01 06 14 00  64  3.1  6.2 99.00 99.00 99.00 999 1011.8 999.0  24.4 999.0 99.0 99.00
2017 01 06 14 30  76  5.2  9.9 99.00 99.00 99.00 999 1012.2 999.0  24.4 999.0 99.0 99.00
2017 01 06 15 00  84  6.5 10.4 99.00 99.00 99.00 999 1012.7 999.0  24.4 999.0 99.0 99.00
2017 01 06 15 30  64  4.5  8.5 99.00 99.00 99.00 999 1013.6 999.0  24.4 999.0 99.0 99.00
2017 01 06 16 00  78  5.5  9.3 99.00 99.00 99.00 999 1013.8 999.0  24.4 999.0 99.0 99.00
2017 01 06 16 30  55  5.0  8.2 99.00 99.00 99.00 999 1014.4 999.0  24.4 999.0 99.0 99.00
2017 01 06 17 00  31  3.2  8.4 99.00 99.00 99.00 999 1014.8 999.0  24.4 999.0 99.0 99.00
2017 01 06 17 30  23  3.2  8.3 99.00 99.00 99.00 999 1014.8 999.0  24.4 999.0 99.0 99.00
2017 01 06 18 00  27  3.0  7.5 99.00 99.00 99.00 999 1014.3 999.0  24.4 999.0 99.0 99.00
2017 01 06 18 30 340  2.5  7.6 99.00 99.00 99.00 999 1014.3 999.0  24.3 999.0 99.0 99.00
2017 01 06 19 00   3  2.8  7.8 99.00 99.00 99.00 999 1014.2 999.0  24.3 999.0 99.0 99.00
2017 01 06 19 30  12  2.8  9.2 99.00 99.00 99.00 999 1014.2 999.0  24.3 999.0 99.0 99.00
2017 01 06 20 00 344  3.2  8.1 99.00 99.00 99.00 999 1014.5 999.0  24.3 999.0 99.0 99.00
2017 01 06 20 30 353  2.0  7.1 99.00 99.00 99.00 999 1014.6 999.0  24.3 999.0 99.0 99.00
2017 01 06 21 00   9  2.5  8.4 99.00 99.00 99.00 999 1015.6 999.0  24.2 999.0 99.0 99.00
2017 01 06 21 30  34  2.4  7.7 99.00 99.00 99.00 999 1016.0 999.0  24.2 999.0 99.0 99.00
2017 01 06 22 00  69  1.5  8.4 99.00 99.00 99.00 999 1016.3 999.0  24.2 999.0 99.0 99.00
2017 01 06 22 30  24  2.1  8.2 99.00 99.00 99.00 999 1016.9 999.0  24.2 999.0 99.0 99.00
2017 01 06 23 00  43  1.5  7.9 99.00 99.00 99.00 999 1017.2 999.0  24.2 999.0 99.0 99.00
2017 01 06 23 30  59  1.1  9.2 99.00 99.00 99.00 999 1018.5 999.0  24.2 999.0 99.0 99.00
2017 01 07 00 00 348  0.6  7.9 99.00 99.00 99.00 999 1019.3 999.0  24.2 999.0 99.0 99.00
2017 01 07 00 30 292  0.3  7.8 99.00 99.00 99.00 999 1020.6 999.0  24.2 999.0 99.0 99.00
2017 01 07 01 00 235  0.7  7.1 99.00 99.00 99.00 999 1020.9 999.0  24.1 999.0 99.0 99.00
2017 01 07 01 30 190  0.7 10.7 99.00 99.00 99.00 999 1022.3 999.0  24.1 999.0 99.0 99.00
2017 01 07 02 00 224  2.2 10.5 99.00 99.00 99.00 999 1023.0 999.0  24.1 999.0 99.0 99.00
2017 01 07 02 30 229  0.7 11.4 99.00 99.00 99.00 999 1023.5 999.0  24.1 999.0 99.0 99.00
2017 01 07 03 00 259  0.6  8.6 99.00 99.00 99.00 999 1024.7 999.0  24.0 999.0 99.0 99.00
2017 01 07 03 30 245  1.4  7.1 99.00 99.00 99.00 999 1025.1 999.0  24.0 999.0 99.0 99.00
2017 01 07 04 00 263  0.6  8.6 99.00 99.00 99.00 999 1025.7 999.0  24.0 999.0 99.0 99.00
2017 01 07 04 30 267  1.3  8.3 99.00 99.00 99.00 999 1026.1 999.0  24.0 999.0 99.0 99.00
2017 01 07 05 00 275  1.7  8.4 99.00 99.00 99.00 999 1027.1 999.0  24.0 999.0 99.0 99.00
2017 01 07 05 30 258  2.4 10.1 99.00 99.00 99.00 999 1027.4 999.0  23.9 999.0 99.0 99.00
2017 01 07 06 00 258  1.2  8.7 99.00 99.00 99.00 999 1027.9 999.0  23.9 999.0 99.0 99.00
2017 01 07 06 30 246  3.6 10.7 99.00 99.00 99.00 999 1028.2 999.0  23.9 999.0 99.0 99.00
2017 01 07 07 00 280  3.2  8.5 99.00 99.00 99.00 999 1029.0 999.0  23.9 999.0 99.0 99.00
2017 01 07 07 30 304  2.7  7.2 99.00 99.00 99.00 999 1028.8 999.0  23.9 999.0 99.0 99.00
2017 01 07 08 00 298  1.8  7.5 99.00 99.00 99.00 999 1029.1 999.0  23.9 999.0 99.0 99.00
2017 01 07 08 30 271  2.5  7.5 99.00 99.00 99.00 999 1029.2 999.0  23.8 999.0 99.0 99.00
2017 01 07 09 00 276  2.3  9.4 99.00 99.00 99.00 999 1029.8 999.0  23.8 999.0 99.0 99.00
2017 01 07 09 30 297  2.6  7.5 99.00 99.00 99.00 999 1030.2 999.0  23.8 999.0 99.0 99.00
2017 01 07 10 00 328  2.0  8.4 99.00 99.00 99.00 999 1031.2 999.0  23.8 999.0 99.0 99.00
2017 01 07 10 30 302  3.3  7.9 99.00 99.00 99.00 999 1031.1 999.0  23.8 999.0 99.0 99.00
2017 01 07 11 00 311  1.7  7.3 99.00 99.00 99.00 999 1031.8 999.0  23.8 999.0 99.0 99.00
2017 01 07 11 30 304  2.4  7.6 99.00 99.00 99.00 999 1032.6 999.0  23.8 999.0 99.0 99.00
2017 01 07 12 00 284  3.6  9.4 99.00 99.00 99.00 999 1033.6 999.0  23.8 999.0 99.0 99.00
2017 01 07 12 30 343  1.9  7.9 99.00 99.00 99.00 999 1033.9 999.0  23.8 999.0 99.0 99.00
2017 01 07 13 00 309  2.7  7.9 99.00 99.00 99.00 999 1034.4 999.0  23.7 999.0 99.0 99.00
2017 01 07 13 30 333  3.0  7.8 99.00 99.00 99.00 999 1034.8 999.0  23.7 999.0 99.0 99.00
2017 01 07 14 00 345  2.6  7.3 99.00 99.00 99.00 999 1035.8 999.0  23.7 999.0 99.0 99.00
2017 01 07 14 30  16  2.9  8.2 99.00 99.00 99.00 999 1035.9 999.0  23.7 999.0 99.0 99.00
2017 01 07 15 00  42  3.5  7.7 99.00 99.00 99.00 999 1036.5 999.0  23.7 999.0 99.0 99.00
2017 01 07 15 30   6  3.0  7.5 99.00 99.00 99.00 999 1036.9 999.0  23.7 999.0 99.0 99.00
2017 01 07 16 00  35  3.2  8.6 99.00 99.00 99.00 999 1037.1 999.0  23.7 999.0 99.0 99.00
2017 01 07 16 30   6  3.5  7.5 99.00 99.00 99.00 999 1037.2 999.0  23.7 999.0 99.0 99.00
2017 01 07 17 00  16  3.7  7.8 99.00 99.00 99.00 999 1037.5 999.0  23.7 999.0 99.0 99.00
2017 01 07 17 30 357  3.5  7.7 99.00 99.00 99.00 999 1037.4 999.0  23.7 999.0 99.0 99.00
2017 01 07 18 00  45  4.8  8.7 99.00 99.00 99.00 999 1036.5 999.0  23.6 999.0 99.0 99.00
2017 01 07 18 30  11  4.6  7.4 99.00 99.00 99.00 999 1036.2 999.0  23.7 999.0 99.0 99.00
2017 01 07 19 00  38  5.4  8.8 99.00 99.00 99.00 999 1035.6 999.0  23.6 999.0 99.0 99.00
2017 01 07 19 30  11  4.7  7.6 99.00 99.00 99.00 999 1035.4 999.0  23.6 999.0 99.0 99.00
2017 01 07 20 00 347  4.9  7.8 99.00 99.00 99.00 999 1035.2 999.0  23.6 999.0 99.0 99.00
2017 01 07 20 30 360  4.6  8.1 99.00 99.00 99.00 999 1035.1 999.0  23.6 999.0 99.0 99.00
2017 01 07 21 00   8  5.1  7.7 99.00 99.00 99.00 999 1035.0 999.0  23.6 999.0 99.0 99.00
2017 01 07 21 30  20  5.2  8.6 99.00 99.00 99.00 999 1035.2 999.0  23.6 999.0 99.0 99.00
2017 01 07 22 00  32  5.4  9.2 99.00 99.00 99.00 999 1035.6 999.0  23.5 999.0 99.0 99.00
2017 01 07 22 30  28  5.1  8.0 99.00 99.00 99.00 999 1035.4 999.0  23.5 999.0 99.0 99.00
2017 01 07 23 00  57  6.0  9.5 99.00 99.00 99.00 999 1035.9 999.0  23.5 999.0 99.0 99.00
2017 01 07 23 30  35  5.6  8.5 99.00 99.00 99.00 999 1036.1 999.0  23.4 999.0 99.0 99.00
2017 01 08 00 30  41  5.6  9.1 99.00 99.00 99.00 999 1036.6 999.0  23.4 999.0 99.0 99.00
2017 01 08 01 00   1  5.0  8.2 99.00 99.00 99.00 999 1037.4 999.0  23.4 999.0 99.0 99.00
2017 01 08 01 30  29  5.2  7.8 99.00 99.00 99.00 999 1037.5 999.0  23.4 999.0 99.0 99.00
2017 01 08 02 00  27  4.8  7.9 99.00 99.00 99.00 999 1038.2 999.0  23.4 999.0 99.0 99.00
2017 01 08 02 30  42  5.3  8.3 99.00 99.00 99.00 999 1038.5 999.0  23.3 999.0 99.0 99.00
2017 01 08 03 00  34  5.4  8.1 99.00 99.00 99.00 999 1038.6 999.0  23.3 999.0 99.0 99.00
2017 01 08 03 30  43  4.8  7.3 99.00 99.00 99.00 999 1038.8 999.0  23.3 999.0 99.0 99.00
2017 01 08 04 00  45  5.2  8.1 99.00 99.00 99.00 999 1038.8 999.0  23.3 999.0 99.0 99.00
2017 01 08 04 30  44  4.9  8.0 99.00 99.00 99.00 999 1038.9 999.0  23.3 999.0 99.0 99.00
2017 01 08 05 00  65  4.7  7.4 99.00 99.00 99.00 999 1038.9 999.0  23.3 999.0 99.0 99.00
2017 01 08 05 30  44  4.7  7.4 99.00 99.00 99.00 999 1038.7 999.0  23.3 999.0 99.0 99.00
2017 01 08 06 00  37  4.6  7.2 99.00 99.00 99.00 999 1038.6 999.0  23.2 999.0 99.0 99.00
2017 01 08 06 30  41  5.1  7.2 99.00 99.00 99.00 999 1038.4 999.0  23.2 999.0 99.0 99.00
2017 01 08 07 00  58  6.1  7.9 99.00 99.00 99.00 999 1038.2 999.0  23.2 999.0 99.0 99.00
2017 01 08 07 30  51  4.6  7.1 99.00 99.00 99.00 999 1037.7 999.0  23.2 999.0 99.0 99.00
2017 01 08 08 00  32  4.2  5.9 99.00 99.00 99.00 999 1037.5 999.0  23.2 999.0 99.0 99.00
2017 01 08 08 30  52  3.9  6.3 99.00 99.00 99.00 999 1037.5 999.0  23.2 999.0 99.0 99.00
2017 01 08 09 00  26  4.1  5.6 99.00 99.00 99.00 999 1037.1 999.0  23.1 999.0 99.0 99.00
2017 01 08 09 30  48  4.5  6.8 99.00 99.00 99.00 999 1037.2 999.0  23.1 999.0 99.0 99.00
2017 01 08 10 00  62  4.7  7.1 99.00 99.00 99.00 999 1036.9 999.0  23.1 999.0 99.0 99.00
2017 01 08 10 30  56  4.3  6.5 99.00 99.00 99.00 999 1036.7 999.0  23.1 999.0 99.0 99.00
2017 01 08 11 00  64  4.9  6.6 99.00 99.00 99.00 999 1036.5 999.0  23.1 999.0 99.0 99.00
2017 01 08 11 30  52  4.8  6.7 99.00 99.00 99.00 999 1036.5 999.0  23.1 999.0 99.0 99.00
2017 01 08 12 00  69  4.8  7.0 99.00 99.00 99.00 999 1036.4 999.0  23.1 999.0 99.0 99.00
2017 01 08 12 30  64  4.8  6.9 99.00 99.00 99.00 999 1036.3 999.0  23.1 999.0 99.0 99.00
2017 01 08 13 00  61  4.8  7.1 99.00 99.00 99.00 999 1036.2 999.0  23.1 999.0 99.0 99.00
2017 01 08 13 30  83  4.7  8.2 99.00 99.00 99.00 999 1036.4 999.0  23.1 999.0 99.0 99.00
2017 01 08 14 00  80  4.1  6.9 99.00 99.00 99.00 999 1037.0 999.0  23.1 999.0 99.0 99.00
2017 01 08 14 30  86  4.0  5.9 99.00 99.00 99.00 999 1036.8 999.0  23.1 999.0 99.0 99.00
2017 01 08 15 00  83  3.5  5.4 99.00 99.00 99.00 999 1037.4 999.0  23.1 999.0 99.0 99.00
2017 01 08 15 30  77  4.9  7.4 99.00 99.00 99.00 999 1037.6 999.0  23.1 999.0 99.0 99.00
2017 01 08 16 00  82  4.8  6.3 99.00 99.00 99.00 999 1037.7 999.0  23.1 999.0 99.0 99.00
2017 01 08 16 30  90  5.3  7.1 99.00 99.00 99.00 999 1037.3 999.0  23.0 999.0 99.0 99.00
2017 01 08 17 00  89  4.7  7.2 99.00 99.00 99.00 999 1036.9 999.0  23.0 999.0 99.0 99.00
2017 01 08 17 30  94  4.4  5.8 99.00 99.00 99.00 999 1036.5 999.0  23.0 999.0 99.0 99.00
2017 01 08 18 00  93  4.4  6.1 99.00 99.00 99.00 999 1035.9 999.0  23.1 999.0 99.0 99.00
2017 01 08 18 30 103  5.0  7.0 99.00 99.00 99.00 999 1035.1 999.0  23.0 999.0 99.0 99.00
2017 01 08 19 00  96  5.1  7.1 99.00 99.00 99.00 999 1034.3 999.0  23.0 999.0 99.0 99.00
2017 01 08 19 30  97  5.2  7.5 99.00 99.00 99.00 999 1033.9 999.0  23.0 999.0 99.0 99.00
2017 01 08 20 00 107  5.0  6.4 99.00 99.00 99.00 999 1033.4 999.0  23.0 999.0 99.0 99.00
2017 01 08 20 30 105  5.5  7.8 99.00 99.00 99.00 999 1033.0 999.0  23.0 999.0 99.0 99.00
2017 01 08 21 00 104  5.1  6.7 99.00 99.00 99.00 999 1032.6 999.0  23.0 999.0 99.0 99.00
2017 01 08 21 30 115  5.5  7.0 99.00 99.00 99.00 999 1032.7 999.0  23.0 999.0 99.0 99.00
2017 01 08 22 00 106  5.6  7.9 99.00 99.00 99.00 999 1032.4 999.0  23.0 999.0 99.0 99.00
2017 01 08 22 30 105  5.6  7.9 99.00 99.00 99.00 999 1032.3 999.0  23.0 999.0 99.0 99.00
2017 01 08 23 00 112  5.6  7.4 99.00 99.00 99.00 999 1031.8 999.0  23.0 999.0 99.0 99.00
2017 01 08 23 30 122  5.7  7.0 99.00 99.00 99.00 999 1032.1 999.0  23.0 999.0 99.0 99.00
2017 01 09 00 00 113  5.2  6.8 99.00 99.00 99.00 999 1032.3 999.0  23.0 999.0 99.0 99.00
2017 01 09 00 30 119  4.9  7.0 99.00 99.00 99.00 999 1032.4 999.0  23.0 999.0 99.0 99.00
2017 01 09 01 00 122  5.3  7.2 99.00 99.00 99.00 999 1032.5 999.0  23.0 999.0 99.0 99.00
2017 01 09 01 30 120  4.9  6.7 99.00 99.00 99.00 999 1032.6 999.0  23.0 999.0 99.0 99.00
2017 01 09 02 00 117  5.4  7.5 99.00 99.00 99.00 999 1032.6 999.0  23.0 999.0 99.0 99.00
2017 01 09 02 30 137  5.4  7.4 99.00 99.00 99.00 999 1032.5 999.0  23.0 999.0 99.0 99.00
2017 01 09 03 00 137  6.0  7.6 99.00 99.00 99.00 999 1032.2 999.0  23.0 999.0 99.0 99.00
2017 01 09 03 30 148  5.9  7.5 99.00 99.00 99.00 999 1031.9 999.0  23.0 999.0 99.0 99.00
2017 01 09 04 00 142  6.1  7.4 99.00 99.00 99.00 999 1031.9 999.0  23.0 999.0 99.0 99.00
2017 01 09 04 30 145  6.0  7.7 99.00 99.00 99.00 999 1031.7 999.0  23.0 999.0 99.0 99.00
2017 01 09 05 00 149  6.1  8.5 99.00 99.00 99.00 999 1031.6 999.0  22.9 999.0 99.0 99.00
2017 01 09 05 30 153  6.2  7.4 99.00 99.00 99.00 999 1031.3 999.0  22.9 999.0 99.0 99.00
2017 01 09 06 00 153  5.7  6.8 99.00 99.00 99.00 999 1030.9 999.0  22.9 999.0 99.0 99.00
2017 01 09 06 30 154  5.9  7.5 99.00 99.00 99.00 999 1030.6 999.0  22.9 999.0 99.0 99.00
2017 01 09 07 00 149  6.3  8.4 99.00 99.00 99.00 999 1029.8 999.0  22.8 999.0 99.0 99.00
2017 01 09 07 30 148  6.4  8.3 99.00 99.00 99.00 999 1029.7 999.0  22.8 999.0 99.0 99.00
2017 01 09 08 00 151  6.5  8.4 99.00 99.00 99.00 999 1029.4 999.0  22.8 999.0 99.0 99.00
2017 01 09 08 30 161  6.0  8.1 99.00 99.00 99.00 999 1029.1 999.0  22.8 999.0 99.0 99.00
2017 01 09 09 00 162  6.8  8.6 99.00 99.00 99.00 999 1028.8 999.0  22.8 999.0 99.0 99.00
2017 01 09 09 30 171  6.9  8.1 99.00 99.00 99.00 999 1028.9 999.0  22.7 999.0 99.0 99.00
2017 01 09 10 00 161  6.7  8.5 99.00 99.00 99.00 999 1028.5 999.0  22.7 999.0 99.0 99.00
2017 01 09 10 30 164  7.1  9.1 99.00 99.00 99.00 999 1027.7 999.0  22.7 999.0 99.0 99.00
2017 01 09 11 00 167  6.4  8.3 99.00 99.00 99.00 999 1028.0 999.0  22.7 999.0 99.0 99.00
2017 01 09 11 30 160  6.2  7.2 99.00 99.00 99.00 999 1027.7 999.0  22.7 999.0 99.0 99.00
2017 01 09 12 00 163  7.1  8.8 99.00 99.00 99.00 999 1027.8 999.0  22.7 999.0 99.0 99.00
2017 01 09 12 30 169  6.8  8.2 99.00 99.00 99.00 999 1028.0 999.0  22.8 999.0 99.0 99.00
2017 01 09 13 00 166  6.6  8.3 99.00 99.00 99.00 999 1028.2 999.0  22.8 999.0 99.0 99.00
2017 01 09 13 30 160  6.5  8.4 99.00 99.00 99.00 999 1028.3 999.0  22.8 999.0 99.0 99.00
2017 01 09 14 00 159  6.8  8.6 99.00 99.00 99.00 999 1028.7 999.0  22.8 999.0 99.0 99.00
2017 01 09 14 30 246  3.5  4.3 99.00 99.00 99.00 999 1029.1 999.0  22.8 999.0 99.0 99.00
2017 01 09 15 00 253  3.0  3.6 99.00 99.00 99.00 999 1029.4 999.0  22.8 999.0 99.0 99.00
2017 01 09 15 30 237  1.6  2.7 99.00 99.00 99.00 999 1029.2 999.0  22.8 999.0 99.0 99.00
2017 01 09 16 00 235  2.1  3.1 99.00 99.00 99.00 999 1029.6 999.0  22.8 999.0 99.0 99.00
2017 01 09 16 30 254  2.6  4.1 99.00 99.00 99.00 999 1029.3 999.0  22.7 999.0 99.0 99.00
2017 01 09 17 00 259  3.2  3.8 99.00 99.00 99.00 999 1029.0 999.0  22.7 999.0 99.0 99.00
2017 01 09 17 30 289  2.2  2.8 99.00 99.00 99.00 999 1028.7 999.0  22.8 999.0 99.0 99.00
2017 01 09 18 00 265  2.3  3.2 99.00 99.00 99.00 999 1028.2 999.0  22.8 999.0 99.0 99.00
2017 01 09 18 30 252  2.0  2.7 99.00 99.00 99.00 999 1027.3 999.0  22.8 999.0 99.0 99.00
2017 01 09 19 00 227  1.7  2.8 99.00 99.00 99.00 999 1026.4 999.0  22.8 999.0 99.0 99.00
2017 01 09 19 30 241  2.4  3.5 99.00 99.00 99.00 999 1025.9 999.0  22.9 999.0 99.0 99.00
2017 01 09 20 00 220  2.8  4.3 99.00 99.00 99.00 999 1025.7 999.0  22.9 999.0 99.0 99.00
2017 01 09 20 30 222  2.1  4.1 99.00 99.00 99.00 999 1025.2 999.0  22.9 999.0 99.0 99.00
2017 01 09 21 00 166  7.3  9.2 99.00 99.00 99.00 999 1024.6 999.0  22.9 999.0 99.0 99.00
2017 01 09 21 30 164  7.2  8.5 99.00 99.00 99.00 999 1024.4 999.0  22.8 999.0 99.0 99.00
2017 01 09 22 00 164  7.4  9.4 99.00 99.00 99.00 999 1024.4 999.0  22.8 999.0 99.0 99.00
2017 01 09 22 30 160  7.2  8.8 99.00 99.00 99.00 999 1024.2 999.0  22.8 999.0 99.0 99.00
2017 01 09 23 00 161  7.4  9.1 99.00 99.00 99.00 999 1024.2 999.0  22.8 999.0 99.0 99.00
2017 01 09 23 30 159  7.4  9.0 99.00 99.00 99.00 999 1024.1 999.0  22.8 999.0 99.0 99.00
2017 01 10 00 30 160  7.2  8.8 99.00 99.00 99.00 999 1024.2 999.0  22.7 999.0 99.0 99.00
2017 01 10 01 00 161  8.1  9.8 99.00 99.00 99.00 999 1024.3 999.0  22.7 999.0 99.0 99.00
2017 01 10 01 30 157  7.9  9.4 99.00 99.00 99.00 999 1024.5 999.0  22.7 999.0 99.0 99.00
2017 01 10 02 00 162  7.9 10.5 99.00 99.00 99.00 999 1024.5 999.0  22.7 999.0 99.0 99.00
2017 01 10 02 30 168  7.4  8.8 99.00 99.00 99.00 999 1024.5 999.0  22.7 999.0 99.0 99.00
2017 01 10 03 00 163  7.8  9.3 99.00 99.00 99.00 999 1024.4 999.0  22.7 999.0 99.0 99.00
2017 01 10 03 30 163  8.1 10.2 99.00 99.00 99.00 999 1024.3 999.0  22.7 999.0 99.0 99.00
2017 01 10 04 00 162  8.4 10.1 99.00 99.00 99.00 999 1024.0 999.0  22.7 999.0 99.0 99.00
2017 01 10 04 30 163  8.0  9.8 99.00 99.00 99.00 999 1024.0 999.0  22.7 999.0 99.0 99.00
2017 01 10 05 00 185  7.7  9.2 99.00 99.00 99.00 999 1023.9 999.0  22.7 999.0 99.0 99.00
2017 01 10 05 30 174  7.0  9.2 99.00 99.00 99.00 999 1023.4 999.0  22.7 999.0 99.0 99.00
2017 01 10 06 00 169  8.3  9.7 99.00 99.00 99.00 999 1022.7 999.0  22.7 999.0 99.0 99.00
2017 01 10 06 30 175  8.5 10.2 99.00 99.00 99.00 999 1022.3 999.0  22.7 999.0 99.0 99.00
2017 01 10 07 00 172  8.8 11.9 99.00 99.00 99.00 999 1021.6 999.0  22.7 999.0 99.0 99.00
2017 01 10 07 30 170  8.5 11.2 99.00 99.00 99.00 999 1021.1 999.0  22.7 999.0 99.0 99.00
2017 01 10 08 00 174  9.6 12.2 99.00 99.00 99.00 999 1020.9 999.0  22.7 999.0 99.0 99.00
2017 01 10 08 30 170  9.3 11.5 99.00 99.00 99.00 999 1021.0 999.0  22.7 999.0 99.0 99.00
2017 01 10 09 00 176  9.4 11.3 99.00 99.00 99.00 999 1020.6 999.0  22.6 999.0 99.0 99.00
2017 01 10 09 30 174  8.9 10.7 99.00 99.00 99.00 999 1020.6 999.0  22.7 999.0 99.0 99.00
2017 01 10 10 00 172  9.4 11.6 99.00 99.00 99.00 999 1020.0 999.0  22.6 999.0 99.0 99.00
2017 01 10 10 30 173  9.3 11.1 99.00 99.00 99.00 999 1020.1 999.0  22.6 999.0 99.0 99.00
2017 01 10 11 00 174  9.2 11.3 99.00 99.00 99.00 999 1019.9 999.0  22.7 999.0 99.0 99.00
2017 01 10 11 30 172  9.6 11.4 99.00 99.00 99.00 999 1019.9 999.0  22.6 999.0 99.0 99.00
2017 01 10 12 00 173  9.6 12.0 99.00 99.00 99.00 999 1019.7 999.0  22.6 999.0 99.0 99.00
2017 01 10 12 30 177  9.8 12.5 99.00 99.00 99.00 999 1020.0 999.0  22.6 999.0 99.0 99.00
2017 01 10 13 00 175  8.9 11.0 99.00 99.00 99.00 999 1020.2 999.0  22.6 999.0 99.0 99.00
2017 01 10 13 30 175  9.3 11.6 99.00 99.00 99.00 999 1020.5 999.0  22.6 999.0 99.0 99.00
2017 01 10 14 00 175  9.5 11.4 99.00 99.00 99.00 999 1020.0 999.0  22.6 999.0 99.0 99.00
2017 01 10 14 30 174 10.1 12.5 99.00 99.00 99.00 999 1020.0 999.0  22.6 999.0 99.0 99.00
2017 01 10 15 00 173 10.3 13.0 99.00 99.00 99.00 999 1019.9 999.0  22.6 999.0 99.0 99.00
2017 01 10 15 30 178 11.6 15.6 99.00 99.00 99.00 999 1019.8 999.0  22.6 999.0 99.0 99.00
2017 01 10 16 00 177 10.1 13.4 99.00 99.00 99.00 999 1020.2 999.0  22.7 999.0 99.0 99.00
2017 01 10 16 30 178  8.6 10.6 99.00 99.00 99.00 999 1020.9 999.0  22.7 999.0 99.0 99.00
2017 01 10 17 00 186  8.2 10.4 99.00 99.00 99.00 999 1020.4 999.0  22.6 999.0 99.0 99.00
