#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 08 04 03 50 151  6.6  7.8  0.78  4.76  3.76 144 1014.8  28.9 999.0  26.0 99.0 99.00
2017 08 04 04 50 163  6.4  7.6  0.76  4.55  3.73 149 1014.7  29.1 999.0  26.5 99.0 99.00
2017 08 04 05 50 186  5.5  6.4  0.77  5.00  3.88 151 1014.6  29.6 999.0  25.5 99.0 99.00
2017 08 04 06 50 184  5.8  6.8  0.70  4.76  3.72 154 1014.6  29.5 999.0  25.8 99.0 99.00
2017 08 04 07 50 183  6.0  7.0  0.73  5.26  3.82 139 1014.4  29.5 999.0  25.7 99.0 99.00
2017 08 04 08 50 182  5.1  5.9  0.78  5.26  3.89 143 1014.3  29.4 999.0  26.2 99.0 99.00
2017 08 04 09 50 206  6.3  8.7  0.74  5.00  3.84 145 1013.7  29.5 999.0  26.4 99.0 99.00
2017 08 04 10 50 243  6.5  7.9  0.81  5.56  3.99 132 1013.2  29.1 999.0  26.4 99.0 99.00
2017 08 04 11 50 203  8.3 10.3  0.96  5.00  3.70 134 1013.4  28.2 999.0  24.4 99.0 99.00
2017 08 04 12 50 265  4.9  6.0  0.74  5.56  3.89 133 1015.1  28.8 999.0  26.2 99.0 99.00
2017 08 04 13 50 241  2.3  2.7  0.71  5.88  4.10 123 1015.5  28.9 999.0  25.5 99.0 99.00
2017 08 04 14 50 238  1.2  1.9  0.66  5.88  4.18 123 1015.8  29.0 999.0  25.2 99.0 99.00
2017 08 04 15 50 102  3.6  4.8  0.66  5.88  4.36 130 1016.3  28.2 999.0  25.2 99.0 99.00
2017 08 04 16 50  91  4.4  5.1  0.62  5.56  4.42 145 1016.6  28.4 999.0  25.4 99.0 99.00
2017 08 04 17 50  90  4.3  5.1  0.59  5.26  4.11 142 1016.4  28.3 999.0  25.4 99.0 99.00
2017 08 04 18 50 103  4.1  4.8  0.65  5.56  4.13 146 1016.1  28.3 999.0  25.1 99.0 99.00
2017 08 04 19 50 117  5.3  6.4  0.61  5.56  4.03 138 1015.6  28.5 999.0  25.4 99.0 99.00
2017 08 04 20 50 125  5.6  6.5  0.60  5.26  3.99 137 1015.1  28.6 999.0  25.5 99.0 99.00
2017 08 04 21 50 122  6.6  7.7  0.68  5.56  3.93 143 1014.5  28.7 999.0  25.6 99.0 99.00
2017 08 04 22 50 127  6.5  7.8  0.68  5.26  3.99 148 1013.8  29.0 999.0  25.6 99.0 99.00
2017 08 04 23 50 134  7.6  8.6  0.74  5.56  3.84 149 1013.3  29.2 999.0  25.8 99.0 99.00
2017 08 05 00 50 144  8.1  9.1  0.81  5.26  3.94 140 1013.6  29.2 999.0  26.1 99.0 99.00
2017 08 05 01 50 143  7.3  8.4  0.82  5.56  3.80 142 1013.9  29.2 999.0  26.1 99.0 99.00
2017 08 05 02 50 154  7.0  8.1  0.89  5.56  4.10 134 1014.2  29.5 999.0  26.0 99.0 99.00
2017 08 05 03 50 163  8.3  9.6  0.95  6.25  4.05 128 1014.2  29.5 999.0  25.6 99.0 99.00
2017 08 05 04 50 170  8.1  9.6  0.99  5.88  4.07 128 1014.0  29.4 999.0  26.1 99.0 99.00
2017 08 05 05 50 175  9.0 10.3  1.02  6.25  4.10 128 1013.4  29.4 999.0  26.1 99.0 99.00
2017 08 05 06 50 184  8.7 10.0  1.02  6.67  4.13 132 1013.4  29.4 999.0  26.2 99.0 99.00
2017 08 05 07 50 189  7.6  8.9  1.04  6.25  4.09 139 1013.5  29.4 999.0  25.9 99.0 99.00
2017 08 05 08 50 185  7.2  8.4  1.02  6.25  4.06 130 1013.6  29.4 999.0  25.6 99.0 99.00
2017 08 05 09 50 188  6.4  7.7  0.94  6.67  4.13 127 1013.5  29.4 999.0  25.8 99.0 99.00
2017 08 05 10 50 184  5.2  6.4  0.97  6.67  4.24 121 1013.7  29.3 999.0  25.9 99.0 99.00
2017 08 05 11 50 170  5.4  6.4  0.84  6.25  4.28 121 1014.0  29.3 999.0  26.0 99.0 99.00
2017 08 05 12 50 172  6.0  7.2  0.85  6.25  4.41 122 1014.4  29.5 999.0  25.9 99.0 99.00
2017 08 05 13 50 172  6.0  7.2  0.79  6.67  4.15 129 1014.8  29.5 999.0  26.0 99.0 99.00
2017 08 05 14 50 172  6.4  7.4  0.82  6.25  4.10 121 1014.9  29.6 999.0  26.0 99.0 99.00
2017 08 05 15 50 180  7.4  8.6  0.76  5.88  3.96 118 1014.9  29.6 999.0  25.9 99.0 99.00
2017 08 05 16 50 178  7.2  8.1  0.83  6.25  4.00 121 1015.0  29.6 999.0  25.7 99.0 99.00
2017 08 05 17 50 176  7.6  8.8  0.88  5.88  4.12 130 1014.4  29.6 999.0  25.9 99.0 99.00
2017 08 05 18 50 173  7.2  8.6  0.93  5.88  4.07 129 1014.0  29.6 999.0  25.9 99.0 99.00
2017 08 05 19 50 175  8.8 10.5  0.88  6.25  3.99 129 1013.4  29.8 999.0  25.4 99.0 99.00
2017 08 05 20 50 170  8.3  9.8  0.96  5.88  3.94 128 1012.9  29.7 999.0  25.7 99.0 99.00
2017 08 05 21 50 168  8.9 10.3  1.03  4.35  3.99 165 1012.3  29.8 999.0  25.0 99.0 99.00
2017 08 05 22 50 160  8.2  9.8  1.07  5.88  4.15 128 1012.0  29.8 999.0  25.2 99.0 99.00
2017 08 05 23 50 160  8.4  9.9  1.02  5.56  4.07 135 1011.5  29.8 999.0  25.0 99.0 99.00
2017 08 06 00 50 156  8.3  9.5  1.04  5.56  4.16 147 1011.5  29.7 999.0  25.1 99.0 99.00
2017 08 06 01 50 154  8.2  9.1  1.06  5.88  4.18 141 1011.9  29.7 999.0  25.2 99.0 99.00
2017 08 06 02 50 152  9.3 11.1  1.15  5.88  4.23 128 1012.3  29.7 999.0  25.3 99.0 99.00
2017 08 06 03 50 154 10.1 11.9  1.19  5.56  4.18 141 1012.3  29.6 999.0  25.5 99.0 99.00
2017 08 06 04 50 159 10.2 11.7  1.24  4.55  4.16 156 1011.9  29.7 999.0  25.1 99.0 99.00
2017 08 06 05 50 163  8.7 10.9  1.33  4.76  4.22 161 1011.9  29.6 999.0  25.5 99.0 99.00
2017 08 06 06 50 164  9.2 10.6  1.29  5.26  4.24 147 1011.3  29.5 999.0  25.7 99.0 99.00
2017 08 06 07 50 163  9.4 11.2  1.23  5.26  4.17 150 1010.7  29.4 999.0  25.9 99.0 99.00
2017 08 06 08 50 168  9.8 11.5  1.25  4.76  4.17 160 1010.1  29.4 999.0  26.1 99.0 99.00
2017 08 06 09 50 174  9.7 11.7  1.27  5.26  4.15 153 1009.9  29.4 999.0  25.9 99.0 99.00
2017 08 06 10 50 172  9.5 11.1  1.23  4.76  4.12 160 1010.0  29.5 999.0  26.2 99.0 99.00
2017 08 06 11 50 168  8.8 10.9  1.27  4.76  4.13 158 1010.2  29.5 999.0  26.5 99.0 99.00
2017 08 06 12 50 170  9.1 10.7  1.22  5.00  4.18 156 1010.7  29.6 999.0  26.4 99.0 99.00
2017 08 06 13 50 175  8.6 10.1  1.13  4.76  4.11 159 1011.3  29.7 999.0  26.4 99.0 99.00
2017 08 06 14 50 177  8.3  9.9  1.19  6.25  4.28 124 1011.4  29.6 999.0  26.5 99.0 99.00
2017 08 06 15 50 170  9.5 10.8  1.19  6.25  4.28 126 1011.5  29.7 999.0  26.0 99.0 99.00
2017 08 06 16 50 172  9.9 11.7  1.16  6.25  4.17 123 1011.7  29.7 999.0  26.0 99.0 99.00
2017 08 06 17 50 175  9.2 11.4  1.36  5.88  4.49 129 1011.6  29.8 999.0  25.8 99.0 99.00
2017 08 06 18 50 176  8.9 10.4  1.37  6.25  4.57 120 1011.1  29.8 999.0  25.9 99.0 99.00
2017 08 06 19 50 169  8.1  9.6  1.28  6.25  4.47 130 1011.0  29.9 999.0  26.1 99.0 99.00
2017 08 06 20 50 162  7.8  9.0  1.40  5.56  4.82 152 1010.8  29.9 999.0  26.3 99.0 99.00
2017 08 06 21 50 157  7.8  9.3  1.37  6.25  4.71 126 1010.3  30.0 999.0  26.4 99.0 99.00
2017 08 06 22 50 159  8.7 10.4  1.24  6.67  4.57 137 1009.5  29.9 999.0  26.3 99.0 99.00
2017 08 06 23 50 157  8.9 10.5  1.34  6.25  4.69 131 1009.1  29.9 999.0  26.4 99.0 99.00
2017 08 07 00 50 158  9.7 11.7  1.52  6.67  4.73 135 1009.3  29.9 999.0  26.5 99.0 99.00
2017 08 07 01 50 158  9.9 11.7  1.48  5.88  4.71 145 1009.6  29.8 999.0  26.4 99.0 99.00
2017 08 07 02 50 158 10.2 12.5  1.44  5.56  4.63 145 1010.0  29.8 999.0  26.5 99.0 99.00
2017 08 07 03 50 157 10.9 12.9  1.61  6.25  4.73 147 1010.0  29.8 999.0  26.7 99.0 99.00
2017 08 07 04 50 163 10.5 13.0  1.50  5.88  4.62 144 1010.5  29.8 999.0  26.7 99.0 99.00
2017 08 07 05 50 165 11.2 13.9  1.67  6.25  4.66 146 1010.6  29.7 999.0  26.6 99.0 99.00
2017 08 07 06 50 162 11.5 13.7  1.75  6.25  4.75 152 1010.5  29.7 999.0  26.8 99.0 99.00
2017 08 07 07 50 165 11.0 13.5  1.65  6.25  4.61 154 1010.1  29.6 999.0  26.9 99.0 99.00
2017 08 07 08 50 166 11.2 13.9  1.74  5.88  4.65 155 1009.9  29.6 999.0  26.7 99.0 99.00
2017 08 07 09 50 174 10.9 12.9  1.63  5.00  4.55 156 1009.3  29.5 999.0  26.6 99.0 99.00
2017 08 07 10 50 172 10.3 11.8  1.68  5.56  4.65 161 1009.3  29.5 999.0  26.6 99.0 99.00
2017 08 07 11 50 171  8.9 10.9  1.51  5.56  4.44 147 1009.7  29.5 999.0  26.7 99.0 99.00
2017 08 07 12 50 174  8.3 10.2  1.60  5.88  4.71 161 1010.4  29.5 999.0  26.6 99.0 99.00
2017 08 07 13 50 180  7.7  9.4  1.47  5.88  4.66 162 1011.1  29.6 999.0  26.5 99.0 99.00
2017 08 07 14 50 184  7.5  8.9  1.40  5.88  4.71 153 1011.7  29.7 999.0  26.1 99.0 99.00
2017 08 07 15 50 171  8.7 10.3  1.35  6.25  4.69 150 1011.5  29.6 999.0  26.2 99.0 99.00
2017 08 07 16 50 173  7.7  9.1  1.28  5.88  4.56 148 1011.9  29.7 999.0  26.1 99.0 99.00
2017 08 07 17 50 165  7.3  8.4  1.42  6.25  4.88 154 1012.0  29.7 999.0  26.2 99.0 99.00
2017 08 07 18 50 154  7.8  9.0  1.26  6.67  4.69 155 1011.8  29.8 999.0  26.1 99.0 99.00
2017 08 07 19 50 151  7.3  8.7  1.42  6.25  4.94 154 1011.1  29.7 999.0  26.1 99.0 99.00
2017 08 07 20 50 145  6.4  7.6  1.22  6.25  4.76 153 1010.7  29.8 999.0  26.1 99.0 99.00
2017 08 07 21 50 149  6.3  7.6  1.26  6.25  4.89 153 1010.2  29.9 999.0  25.9 99.0 99.00
2017 08 07 22 50 150  4.9  5.9  1.25  6.25  4.87 155 1010.2  29.8 999.0  25.7 99.0 99.00
2017 08 07 23 50 155  6.4  7.4  1.24  6.25  4.93 149 1009.6  29.7 999.0  25.8 99.0 99.00
2017 08 08 00 50 155  6.8  7.9  1.22  5.88  4.86 140 1010.0  29.7 999.0  25.7 99.0 99.00
2017 08 08 01 50 156  8.5  9.9  1.27  6.25  4.88 144 1010.2  29.7 999.0  25.7 99.0 99.00
2017 08 08 02 50 165  7.3  8.9  1.29  6.25  4.79 146 1011.5  29.7 999.0  25.8 99.0 99.00
2017 08 08 03 50 173  6.3  7.5  1.25  6.25  4.73 162 1012.7  29.7 999.0  25.7 99.0 99.00
2017 08 08 04 50 172  6.7  7.8  1.23  6.25  4.75 152 1013.1  29.7 999.0  25.8 99.0 99.00
2017 08 08 05 50 188  5.7  6.8  1.13  5.56  4.64 154 1013.0  29.5 999.0  26.1 99.0 99.00
2017 08 08 06 50 192  4.5  5.2  1.07  6.25  4.84 163 1012.1  29.4 999.0  26.3 99.0 99.00
2017 08 08 07 50 198  4.2  5.2  1.00  6.25  4.74 144 1011.7  29.2 999.0  26.2 99.0 99.00
2017 08 08 08 50 199  4.0  4.7  1.03  5.88  4.94 154 1011.5  29.2 999.0  26.0 99.0 99.00
2017 08 08 09 50 179  4.7  5.4  0.94  5.56  4.86 159 1011.2  29.2 999.0  25.8 99.0 99.00
2017 08 08 10 50 151  3.8  4.5  0.91  5.88  4.80 159 1011.5  29.2 999.0  25.5 99.0 99.00
2017 08 08 11 50 184  2.4  3.0  0.85  6.25  4.83 151 1012.3  29.1 999.0  25.4 99.0 99.00
2017 08 08 12 50 178  1.4  1.7  0.78  5.88  4.70 141 1012.8  29.2 999.0  25.3 99.0 99.00
2017 08 08 13 50 216  1.5  1.9  0.77  6.25  4.81 145 1013.3  29.4 999.0  25.4 99.0 99.00
2017 08 08 14 50 252  0.9  1.4  0.68  5.88  4.63 129 1013.7  29.4 999.0  25.5 99.0 99.00
2017 08 08 15 50 268  0.2  0.6  0.70  6.25  4.74 133 1014.0  30.2 999.0  25.8 99.0 99.00
2017 08 08 16 50 125  0.7  1.1  0.73  5.88  4.81 139 1014.1  29.7 999.0  25.2 99.0 99.00
2017 08 08 18 50  93  2.1  2.9  0.72  5.56  4.76 149 1013.4  29.9 999.0  24.4 99.0 99.00
2017 08 08 19 50 121  3.0  4.0  0.66  5.56  4.83 149 1012.7  29.9 999.0  25.2 99.0 99.00
2017 08 08 20 50  86  3.1  4.1  0.67  5.26  4.83 141 1011.9  29.7 999.0  25.0 99.0 99.00
2017 08 08 21 50 101  3.6  4.3  0.68  5.56  4.87 157 1011.5  29.9 999.0  24.4 99.0 99.00
2017 08 08 22 50  98  4.1  4.8  0.64  5.56  4.70 163 1011.1  30.1 999.0  24.1 99.0 99.00
2017 08 08 23 50  99  5.3  6.5  0.71  5.56  4.80 158 1010.5  30.2 999.0  24.3 99.0 99.00
2017 08 09 00 50 107  6.6  7.5  0.72  5.56  4.33 160 1011.0  29.8 999.0  25.2 99.0 99.00
2017 08 09 01 50 106  6.5  7.6  0.70  5.56  4.19 167 1011.6  29.7 999.0  25.7 99.0 99.00
2017 08 09 02 50 113  6.7  7.8  0.74  5.56  3.97 156 1012.2  29.9 999.0  24.1 99.0 99.00
2017 08 09 03 50 116  6.1  7.0  0.77  5.26  3.92 160 1013.0  29.7 999.0  25.0 99.0 99.00
2017 08 09 04 50 120  5.4  6.3  0.72  5.88  3.99 161 1013.0  29.7 999.0  25.4 99.0 99.00
2017 08 09 05 50 123  5.7  6.7  0.73  5.56  3.97 156 1012.8  29.6 999.0  25.3 99.0 99.00
2017 08 09 06 50 124  5.3  6.1  0.66  5.88  3.87 155 1012.6  29.5 999.0  25.1 99.0 99.00
2017 08 09 07 50 126  5.1  5.9  0.72  5.56  3.97 148 1012.6  29.5 999.0  24.8 99.0 99.00
2017 08 09 08 50 135  3.0  3.5  0.73  5.88  4.01 133 1012.4  29.4 999.0  25.0 99.0 99.00
2017 08 09 09 50 157  1.3  1.7  0.70  5.56  4.11 148 1012.4  29.3 999.0  24.5 99.0 99.00
2017 08 09 10 50 139  1.4  2.0  0.67  4.17  4.09 158 1012.8  29.2 999.0  24.7 99.0 99.00
2017 08 09 11 50 115  1.6  2.1  0.69  5.88  4.32 147 1013.1  29.1 999.0  25.0 99.0 99.00
2017 08 09 12 50 117  3.3  3.8  0.66  4.76  4.55 151 1013.5  29.3 999.0  24.6 99.0 99.00
2017 08 09 13 50 113  3.2  3.8  0.68  5.26  4.60 141 1014.2  29.6 999.0  24.3 99.0 99.00
2017 08 09 14 50  93  2.4  3.1  0.67  4.35  4.68 134 1014.4  29.6 999.0  24.2 99.0 99.00
2017 08 09 15 50  73  1.6  2.2  0.65  4.76  4.70 147 1014.7  29.8 999.0  24.0 99.0 99.00
2017 08 09 16 50  32  2.4  3.0  0.68  9.09  4.90 117 1014.7  29.6 999.0  23.8 99.0 99.00
2017 08 09 17 50  54  3.6  4.1  0.71 10.81  5.13 126 1014.6  29.7 999.0  23.5 99.0 99.00
2017 08 09 18 50  59  4.1  4.8  0.80 10.00  5.62 132 1014.5  29.6 999.0  24.4 99.0 99.00
2017 08 09 19 50  63  4.5  5.2  0.78 10.00  5.65 123 1014.1  29.6 999.0  24.9 99.0 99.00
2017 08 09 20 50  76  5.2  6.1  0.87 10.00  5.67 114 1013.7  29.6 999.0  25.1 99.0 99.00
2017 08 09 21 50  82  5.9  6.8  0.91 10.00  5.67 116 1013.8  29.8 999.0  25.4 99.0 99.00
2017 08 09 22 50  87  5.5  6.3  0.88 10.00  5.05 120 1013.7  29.9 999.0  25.4 99.0 99.00
2017 08 09 23 50  88  5.8  7.2  0.91 10.00  5.29 135 1013.6  29.8 999.0  25.6 99.0 99.00
2017 08 10 00 50  96  6.5  7.6  1.08 10.00  5.27 115 1014.0  29.7 999.0  25.9 99.0 99.00
2017 08 10 01 50 117  6.6  7.8  1.41 10.00  5.84 134 1014.7  30.0 999.0  25.5 99.0 99.00
2017 08 10 02 50 160  9.9 11.5  1.75 10.00  6.15 135 1015.5  27.5 999.0  24.1 99.0 99.00
2017 08 10 03 50 124  6.3  7.5  2.00  9.09  6.07 132 1015.0  27.6 999.0  24.6 99.0 99.00
2017 08 10 04 50 135  5.3  6.2  2.01  9.09  6.23 134 1015.1  28.2 999.0  24.8 99.0 99.00
2017 08 10 05 50 124  5.8  7.0  2.16 10.00  6.78 144 1015.2  29.2 999.0  24.0 99.0 99.00
2017 08 10 06 50 139  5.1  6.1  1.89  9.09  6.30 143 1015.1  28.9 999.0  25.1 99.0 99.00
2017 08 10 07 50 130  4.4  5.6  2.00  9.09  6.71 138 1014.7  29.2 999.0  24.8 99.0 99.00
2017 08 10 08 50 126  4.1  5.5  2.00  9.09  7.04 142 1014.6  29.2 999.0  25.6 99.0 99.00
2017 08 10 09 50 123  4.6  5.8  2.10  9.09  7.36 138 1014.5  29.3 999.0  26.1 99.0 99.00
2017 08 10 10 50 108  4.2  5.4  2.12 10.00  7.42 151 1014.7  29.4 999.0  26.4 99.0 99.00
2017 08 10 11 50 141  6.2  7.6  2.26 10.81  7.71 145 1015.0  29.7 999.0  26.0 99.0 99.00
2017 08 10 12 50 143  4.8  6.1  2.23 10.81  7.62 142 1015.4  29.7 999.0  25.7 99.0 99.00
2017 08 10 13 50 134  4.7  5.8  2.42 10.00  7.96 149 1016.0  29.9 999.0  25.4 99.0 99.00
2017 08 10 14 50 137  5.3  6.7  2.88 11.43  8.43 159 1016.7  30.0 999.0  25.3 99.0 99.00
2017 08 10 15 50 124  3.9  5.1  2.91 11.43  8.59 159 1017.3  30.0 999.0  25.5 99.0 99.00
2017 08 10 16 50 125  3.9  5.1  2.76 12.12  8.37 161 1017.7  30.1 999.0  25.5 99.0 99.00
2017 08 10 17 50 119  4.3  5.6  2.87 10.00  8.21 160 1017.3  30.0 999.0  25.9 99.0 99.00
2017 08 10 18 50 165  7.4  9.1  2.89 11.43  8.41 163 1017.0  27.7 999.0  23.3 99.0 99.00
2017 08 10 19 50 147  3.2  4.3  2.53 10.81  7.83 165 1016.6  29.2 999.0  23.6 99.0 99.00
2017 08 10 20 50 105  2.9  3.8  2.44 11.43  7.81 165 1016.4  29.6 999.0  24.7 99.0 99.00
2017 08 10 21 50 124  1.6  2.6  2.64 10.81  8.09 161 1016.5  29.9 999.0  25.5 99.0 99.00
2017 08 10 22 50 336  2.5  3.6  2.03 10.81  7.40 171 1016.3  27.8 999.0  23.8 99.0 99.00
2017 08 10 23 50  33  2.9  4.6  2.12  9.09  7.68 163 1016.2  27.7 999.0  23.7 99.0 99.00
2017 08 11 00 50  68  1.8  2.4  1.97 11.43  7.42 170 1015.7  29.0 999.0  24.4 99.0 99.00
2017 08 11 01 50  78  1.5  2.2  1.98  8.33  7.30 164 1015.6  29.3 999.0  25.1 99.0 99.00
2017 08 11 02 50 100  3.9  4.6  1.89  8.33  7.28 155 1015.9  29.4 999.0  26.0 99.0 99.00
2017 08 11 03 50 119  4.2  5.0  1.78 10.00  6.87 180 1016.3  29.6 999.0  26.2 99.0 99.00
2017 08 11 04 50 129  5.7  6.6  1.82  7.69  6.69 150 1016.1  29.6 999.0  26.3 99.0 99.00
2017 08 11 05 50 124  5.8  6.7  1.75  7.69  6.52 163 1016.0  29.6 999.0  26.2 99.0 99.00
2017 08 11 06 50 133  5.0  6.6  1.61  7.69  6.28 150 1016.1  29.6 999.0  26.5 99.0 99.00
2017 08 11 07 50 147  6.1  7.1  1.53  8.33  5.92 172 1015.5  29.6 999.0  26.0 99.0 99.00
2017 08 11 08 50 146  5.9  6.9  1.51  8.33  5.80 160 1015.3  29.6 999.0  25.6 99.0 99.00
2017 08 11 09 50 151  5.6  6.7  1.43  7.14  5.71 152 1015.3  29.5 999.0  25.6 99.0 99.00
2017 08 11 10 50 166  5.4  6.4  1.38  7.69  5.63 145 1015.5  29.5 999.0  25.4 99.0 99.00
2017 08 11 11 50 180  3.8  4.5  1.41  7.69  5.65 152 1016.1  29.4 999.0  25.4 99.0 99.00
2017 08 11 12 50 175  4.1  4.8  1.24  7.14  5.58 132 1016.7  29.6 999.0  25.3 99.0 99.00
2017 08 11 13 50 178  4.1  4.8  1.37  8.33  5.82 165 1017.1  29.8 999.0  25.2 99.0 99.00
2017 08 11 14 50 170  3.9  4.6  1.35  7.69  5.84 142 1017.3  29.3 999.0  25.3 99.0 99.00
2017 08 11 15 50 166  3.9  4.8  1.24  7.69  5.61 144 1017.8  29.7 999.0  24.9 99.0 99.00
2017 08 11 16 50 170  3.9  4.7  1.35  7.14  5.80 137 1017.8  29.7 999.0  24.9 99.0 99.00
2017 08 11 17 50 175  3.7  4.4  1.23  7.14  5.66 147 1017.5  29.6 999.0  24.9 99.0 99.00
2017 08 11 18 50 169  3.2  3.9  1.14  7.14  5.61 129 1017.1  29.8 999.0  24.8 99.0 99.00
2017 08 11 19 50 163  3.5  4.2  1.12  7.69  5.55 135 1016.6  29.8 999.0  24.5 99.0 99.00
2017 08 11 20 50 150  3.4  4.3  1.08  7.14  5.61 146 1015.8  29.8 999.0  24.9 99.0 99.00
2017 08 11 21 50 134  4.2  5.2  1.04  7.14  5.52 146 1015.1  29.9 999.0  25.3 99.0 99.00
2017 08 11 22 50 152  5.0  5.8  1.00  7.14  5.57 138 1014.6  29.9 999.0  24.9 99.0 99.00
2017 08 11 23 50 137  4.9  5.7  1.01  7.14  5.34 138 1014.1  29.9 999.0  25.1 99.0 99.00
2017 08 12 00 50 140  5.5  6.2  0.95  6.67  5.16 134 1013.8  29.8 999.0  25.1 99.0 99.00
2017 08 12 01 50 139  5.9  6.9  0.98  6.25  5.08 140 1013.7  29.7 999.0  25.5 99.0 99.00
2017 08 12 02 50 143  6.2  7.2  0.98  7.14  5.08 147 1014.1  29.7 999.0  25.5 99.0 99.00
2017 08 12 03 50 142  7.4  8.5  0.99  7.14  4.76 145 1014.4  29.7 999.0  25.5 99.0 99.00
2017 08 12 04 50 152  8.0  9.3  1.10  7.14  4.71 160 1014.5  29.6 999.0  25.3 99.0 99.00
2017 08 12 05 50 153  8.1  9.7  1.05  7.14  4.58 162 1014.7  29.7 999.0  25.0 99.0 99.00
2017 08 12 06 50 157  8.2  9.3  1.16  7.14  4.65 165 1014.3  29.6 999.0  25.4 99.0 99.00
2017 08 12 07 50 163  7.5  8.8  1.06  6.67  4.49 140 1014.3  29.6 999.0  25.3 99.0 99.00
2017 08 12 08 50 165  7.3  8.4  1.12  6.67  4.55 148 1014.1  29.5 999.0  25.5 99.0 99.00
2017 08 12 09 50 178  7.1  8.3  1.14  6.67  4.48 146 1013.9  29.5 999.0  25.2 99.0 99.00
2017 08 12 10 50 180  6.8  7.8  1.13  6.67  4.47 138 1014.2  29.4 999.0  25.2 99.0 99.00
2017 08 12 11 50 182  6.2  7.6  1.07  6.67  4.43 150 1014.5  29.4 999.0  25.2 99.0 99.00
2017 08 12 12 50 183  5.3  6.0  1.02  6.67  4.54 145 1014.8  29.3 999.0  25.4 99.0 99.00
2017 08 12 13 50 178  5.9  6.8  1.02  6.67  4.56 150 1015.1  29.5 999.0  25.3 99.0 99.00
2017 08 12 14 50 181  5.7  6.6  1.07  6.25  4.84 136 1015.0  29.5 999.0  25.3 99.0 99.00
2017 08 12 15 50 180  5.1  6.0  0.91  6.67  4.55 136 1015.0  29.6 999.0  25.6 99.0 99.00
2017 08 12 16 50 182  5.1  5.9  0.99  6.25  4.83 144 1014.9  29.5 999.0  25.7 99.0 99.00
2017 08 12 17 50 179  5.2  6.2  0.90  6.25  4.74 144 1014.6  29.5 999.0  25.7 99.0 99.00
2017 08 12 18 50 177  6.1  7.2  0.87  6.25  4.68 141 1014.2  29.6 999.0  25.5 99.0 99.00
2017 08 12 19 50 171  5.9  6.6  0.91  6.25  4.68 143 1013.7  29.7 999.0  25.4 99.0 99.00
2017 08 12 20 50 169  6.9  7.9  0.94  6.25  4.58 144 1013.0  29.7 999.0  25.4 99.0 99.00
2017 08 12 21 50 172  7.3  8.3  0.87  6.25  4.35 146 1012.5  29.8 999.0  25.2 99.0 99.00
2017 08 12 22 50 165  7.5  8.9  0.85  6.25  4.21 141 1012.1  29.9 999.0  25.2 99.0 99.00
2017 08 12 23 50 166  7.6  8.8  0.98  6.25  4.29 142 1011.9  29.7 999.0  25.7 99.0 99.00
2017 08 13 00 50 161  7.3  8.8  0.92  5.88  4.03 144 1011.9  29.6 999.0  25.7 99.0 99.00
2017 08 13 01 50 162  7.3  8.5  0.96  6.67  4.20 130 1012.1  29.7 999.0  25.4 99.0 99.00
2017 08 13 02 50 163  7.9  9.2  0.98  6.25  4.22 139 1012.3  29.6 999.0  25.3 99.0 99.00
2017 08 13 03 50 165  7.0  8.5  1.04  5.88  4.24 133 1013.0  29.6 999.0  25.5 99.0 99.00
2017 08 13 04 50 164  7.7  9.1  1.01  5.88  4.20 148 1013.2  29.6 999.0  25.5 99.0 99.00
2017 08 13 05 50 167  7.7  9.3  1.06  4.55  4.20 154 1013.2  29.6 999.0  25.3 99.0 99.00
2017 08 13 06 50 170  9.1 10.7  1.05  4.55  4.09 159 1012.4  29.5 999.0  25.1 99.0 99.00
2017 08 13 07 50 175  9.1 10.6  1.12  5.00  4.14 153 1011.9  29.4 999.0  25.0 99.0 99.00
2017 08 13 08 50 183  8.0  9.7  1.04  5.00  4.09 176 1011.6  29.4 999.0  25.4 99.0 99.00
2017 08 13 09 50 184  8.1  9.6  1.18  4.76  4.16 174 1011.6  29.4 999.0  25.1 99.0 99.00
2017 08 13 10 50 188  7.7  8.7  1.12  5.26  4.11 170 1011.8  29.2 999.0  25.3 99.0 99.00
2017 08 13 11 50 185  7.6  8.5  1.10  4.76  4.25 168 1011.9  29.2 999.0  25.2 99.0 99.00
2017 08 13 12 50 176  8.4  9.9  1.11  5.00  4.14 173 1012.0  29.3 999.0  25.1 99.0 99.00
2017 08 13 13 50 176  8.3 10.2  1.03  5.00  4.02 174 1012.3  29.4 999.0  25.1 99.0 99.00
2017 08 13 14 50 185  8.2  9.3  1.03  5.00  4.10 159 1012.7  29.5 999.0  25.2 99.0 99.00
2017 08 13 15 50 183  8.3  9.3  1.08  4.76  4.08 181 1013.0  29.6 999.0  24.8 99.0 99.00
2017 08 13 16 50 185  7.8  8.7  1.09  5.00  4.23 182 1013.0  29.5 999.0  25.2 99.0 99.00
2017 08 13 17 50 179  7.0  8.3  1.02  5.26  4.10 167 1012.9  29.6 999.0  25.6 99.0 99.00
2017 08 13 18 50 175  7.3  8.4  1.00  5.00  4.09 175 1012.3  29.7 999.0  25.2 99.0 99.00
